seed,train_sample_cap,eval_sample_cap,source,kernel_family,kernel_name,C,selected,val_balanced_accuracy,params_json
53,128,128,mlp_logits,rbf,rbf_gamma_x2,0.1,False,0.773992673992674,"{""gamma"": 0.02775536254304723, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_logits,rbf,rbf_gamma_x2,1.0,False,0.773992673992674,"{""gamma"": 0.02775536254304723, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_logits,rbf,rbf_gamma_x2,10.0,False,0.7816849816849817,"{""gamma"": 0.02775536254304723, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_logits,rbf,rbf_gamma_x2,100.0,False,0.7816849816849817,"{""gamma"": 0.02775536254304723, ""gamma_multiplier"": 2.0}"
53,128,128,polynomial_interactions,linear,linear,0.1,False,0.5398046398046399,{}
53,128,128,polynomial_interactions,linear,linear,1.0,False,0.5487179487179488,{}
53,128,128,polynomial_interactions,linear,linear,10.0,False,0.5328449328449328,{}
53,128,128,polynomial_interactions,linear,linear,100.0,False,0.5328449328449328,{}
53,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,0.1,False,0.5477411477411478,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,1.0,False,0.5948717948717949,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,10.0,False,0.5844932844932845,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,100.0,False,0.522954822954823,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x1_linear,0.1,False,0.45995115995116,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x1_linear,1.0,False,0.5078144078144078,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x1_linear,10.0,False,0.452991452991453,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x1_linear,100.0,False,0.4695970695970696,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x2_linear,0.1,False,0.5393162393162394,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x2_linear,1.0,False,0.5782661782661782,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x2_linear,10.0,False,0.4993894993894994,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
53,128,128,random_fourier,linear,rff_128_gamma_x2_linear,100.0,False,0.539072039072039,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
53,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,0.1,False,0.528937728937729,"{""n_estimators"": 100}"
53,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,1.0,False,0.5308913308913309,"{""n_estimators"": 100}"
53,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,10.0,False,0.5308913308913309,"{""n_estimators"": 100}"
53,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,100.0,False,0.5308913308913309,"{""n_estimators"": 100}"
53,128,128,qfc_trained,state_overlap,qfc_all_to_all,0.1,False,0.7172161172161172,{}
53,128,128,qfc_trained,state_overlap,qfc_all_to_all,1.0,True,0.728083028083028,{}
53,128,128,qfc_trained,state_overlap,qfc_all_to_all,10.0,False,0.6732600732600733,{}
53,128,128,qfc_trained,state_overlap,qfc_all_to_all,100.0,False,0.6732600732600733,{}
53,128,128,qfc_untrained,state_overlap,qfc_all_to_all,0.1,True,0.5804639804639804,{}
53,128,128,qfc_untrained,state_overlap,qfc_all_to_all,1.0,False,0.5551892551892552,{}
53,128,128,qfc_untrained,state_overlap,qfc_all_to_all,10.0,False,0.554945054945055,{}
53,128,128,qfc_untrained,state_overlap,qfc_all_to_all,100.0,False,0.554945054945055,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01,0.1,False,0.5924297924297924,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01,1.0,True,0.6415140415140415,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01,10.0,False,0.6415140415140415,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01,100.0,False,0.6415140415140415,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01,0.1,True,0.5695970695970696,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01,1.0,False,0.5645909645909646,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01,10.0,False,0.5415140415140415,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01,100.0,False,0.5335775335775336,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,0.1,False,0.503052503052503,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,1.0,False,0.4862026862026862,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,10.0,True,0.5241758241758242,{}
53,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,100.0,False,0.5169719169719169,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,0.1,False,0.5700854700854701,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,1.0,False,0.5708180708180708,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,10.0,True,0.6095238095238096,{}
53,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,100.0,False,0.6095238095238096,{}
67,128,128,raw,linear,linear,0.1,False,0.5,{}
67,128,128,raw,linear,linear,1.0,False,0.6191697191697192,{}
67,128,128,raw,linear,linear,10.0,False,0.6261294261294261,{}
67,128,128,raw,linear,linear,100.0,False,0.6576312576312576,{}
67,128,128,raw,rbf,rbf_gamma_x0.5,0.1,False,0.5,"{""gamma"": 0.006478077644432686, ""gamma_multiplier"": 0.5}"
67,128,128,raw,rbf,rbf_gamma_x0.5,1.0,False,0.6057387057387058,"{""gamma"": 0.006478077644432686, ""gamma_multiplier"": 0.5}"
67,128,128,raw,rbf,rbf_gamma_x0.5,10.0,False,0.665079365079365,"{""gamma"": 0.006478077644432686, ""gamma_multiplier"": 0.5}"
67,128,128,raw,rbf,rbf_gamma_x0.5,100.0,False,0.6107448107448108,"{""gamma"": 0.006478077644432686, ""gamma_multiplier"": 0.5}"
67,128,128,raw,rbf,rbf_gamma_x1,0.1,False,0.5,"{""gamma"": 0.012956155288865371, ""gamma_multiplier"": 1.0}"
67,128,128,raw,rbf,rbf_gamma_x1,1.0,False,0.6511599511599512,"{""gamma"": 0.012956155288865371, ""gamma_multiplier"": 1.0}"
67,128,128,raw,rbf,rbf_gamma_x1,10.0,False,0.6506715506715506,"{""gamma"": 0.012956155288865371, ""gamma_multiplier"": 1.0}"
67,128,128,raw,rbf,rbf_gamma_x1,100.0,False,0.6343101343101343,"{""gamma"": 0.012956155288865371, ""gamma_multiplier"": 1.0}"
67,128,128,raw,rbf,rbf_gamma_x2,0.1,False,0.5,"{""gamma"": 0.025912310577730743, ""gamma_multiplier"": 2.0}"
67,128,128,raw,rbf,rbf_gamma_x2,1.0,False,0.6514041514041514,"{""gamma"": 0.025912310577730743, ""gamma_multiplier"": 2.0}"
67,128,128,raw,rbf,rbf_gamma_x2,10.0,False,0.6434676434676434,"{""gamma"": 0.025912310577730743, ""gamma_multiplier"": 2.0}"
67,128,128,raw,rbf,rbf_gamma_x2,100.0,False,0.6199023199023199,"{""gamma"": 0.025912310577730743, ""gamma_multiplier"": 2.0}"
67,128,128,raw,poly,poly_degree_2,0.1,False,0.5,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
67,128,128,raw,poly,poly_degree_2,1.0,False,0.6196581196581197,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
67,128,128,raw,poly,poly_degree_2,10.0,False,0.6735042735042736,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
67,128,128,raw,poly,poly_degree_2,100.0,False,0.6494505494505495,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
67,128,128,mlp_hidden,linear,linear,0.1,False,0.8283272283272283,{}
67,128,128,mlp_hidden,linear,linear,1.0,False,0.8283272283272283,{}
67,128,128,mlp_hidden,linear,linear,10.0,False,0.8283272283272283,{}
67,128,128,mlp_hidden,linear,linear,100.0,False,0.8283272283272283,{}
67,128,128,mlp_hidden,cosine,cosine,0.1,False,0.8283272283272283,{}
67,128,128,mlp_hidden,cosine,cosine,1.0,False,0.8283272283272283,{}
67,128,128,mlp_hidden,cosine,cosine,10.0,False,0.8283272283272283,{}
67,128,128,mlp_hidden,cosine,cosine,100.0,False,0.8283272283272283,{}
67,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,0.1,False,0.8122100122100122,"{""gamma"": 0.0024682650956670397, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,1.0,False,0.8206349206349206,"{""gamma"": 0.0024682650956670397, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,10.0,False,0.8203907203907204,"{""gamma"": 0.0024682650956670397, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,100.0,False,0.8206349206349206,"{""gamma"": 0.0024682650956670397, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x1,0.1,False,0.8206349206349206,"{""gamma"": 0.004936530191334079, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x1,1.0,False,0.8206349206349206,"{""gamma"": 0.004936530191334079, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x1,10.0,False,0.8206349206349206,"{""gamma"": 0.004936530191334079, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x1,100.0,False,0.8206349206349206,"{""gamma"": 0.004936530191334079, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x2,0.1,False,0.8206349206349206,"{""gamma"": 0.009873060382668159, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x2,1.0,False,0.8283272283272283,"{""gamma"": 0.009873060382668159, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x2,10.0,True,0.8362637362637362,"{""gamma"": 0.009873060382668159, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_hidden,rbf,rbf_gamma_x2,100.0,False,0.8362637362637362,"{""gamma"": 0.009873060382668159, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_logits,linear,linear,0.1,False,0.8362637362637362,{}
67,128,128,mlp_logits,linear,linear,1.0,False,0.8362637362637362,{}
67,128,128,mlp_logits,linear,linear,10.0,False,0.8362637362637362,{}
67,128,128,mlp_logits,linear,linear,100.0,False,0.8362637362637362,{}
67,128,128,mlp_logits,rbf,rbf_gamma_x0.5,0.1,False,0.7963369963369964,"{""gamma"": 0.002191276269415366, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_logits,rbf,rbf_gamma_x0.5,1.0,False,0.8362637362637362,"{""gamma"": 0.002191276269415366, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_logits,rbf,rbf_gamma_x0.5,10.0,False,0.8285714285714285,"{""gamma"": 0.002191276269415366, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_logits,rbf,rbf_gamma_x0.5,100.0,False,0.8285714285714285,"{""gamma"": 0.002191276269415366, ""gamma_multiplier"": 0.5}"
67,128,128,mlp_logits,rbf,rbf_gamma_x1,0.1,False,0.8285714285714285,"{""gamma"": 0.004382552538830732, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x1,1.0,False,0.8285714285714285,"{""gamma"": 0.004382552538830732, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x1,10.0,False,0.8285714285714285,"{""gamma"": 0.004382552538830732, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x1,100.0,False,0.8285714285714285,"{""gamma"": 0.004382552538830732, ""gamma_multiplier"": 1.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x2,0.1,False,0.8285714285714285,"{""gamma"": 0.008765105077661465, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x2,1.0,False,0.8201465201465201,"{""gamma"": 0.008765105077661465, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x2,10.0,False,0.8285714285714285,"{""gamma"": 0.008765105077661465, ""gamma_multiplier"": 2.0}"
67,128,128,mlp_logits,rbf,rbf_gamma_x2,100.0,False,0.8285714285714285,"{""gamma"": 0.008765105077661465, ""gamma_multiplier"": 2.0}"
67,128,128,polynomial_interactions,linear,linear,0.1,False,0.5,{}
67,128,128,polynomial_interactions,linear,linear,1.0,False,0.5650793650793651,{}
67,128,128,polynomial_interactions,linear,linear,10.0,False,0.5085470085470085,{}
67,128,128,polynomial_interactions,linear,linear,100.0,False,0.5085470085470085,{}
67,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,0.1,False,0.5,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,1.0,False,0.6432234432234433,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,10.0,False,0.680952380952381,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,100.0,False,0.5474969474969476,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x1_linear,0.1,False,0.5,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x1_linear,1.0,False,0.604029304029304,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x1_linear,10.0,False,0.6013431013431014,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x1_linear,100.0,False,0.5941391941391941,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x2_linear,0.1,False,0.5,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x2_linear,1.0,False,0.6427350427350427,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x2_linear,10.0,False,0.6417582417582417,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
67,128,128,random_fourier,linear,rff_128_gamma_x2_linear,100.0,False,0.555921855921856,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
67,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,0.1,False,0.5,"{""n_estimators"": 100}"
67,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,1.0,False,0.6581196581196581,"{""n_estimators"": 100}"
67,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,10.0,False,0.6581196581196581,"{""n_estimators"": 100}"
67,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,100.0,False,0.6581196581196581,"{""n_estimators"": 100}"
67,128,128,qfc_trained,state_overlap,qfc_all_to_all,0.1,False,0.5,{}
67,128,128,qfc_trained,state_overlap,qfc_all_to_all,1.0,True,0.7811965811965812,{}
67,128,128,qfc_trained,state_overlap,qfc_all_to_all,10.0,False,0.7811965811965812,{}
67,128,128,qfc_trained,state_overlap,qfc_all_to_all,100.0,False,0.7811965811965812,{}
67,128,128,qfc_untrained,state_overlap,qfc_all_to_all,0.1,False,0.5,{}
67,128,128,qfc_untrained,state_overlap,qfc_all_to_all,1.0,False,0.5422466422466423,{}
67,128,128,qfc_untrained,state_overlap,qfc_all_to_all,10.0,False,0.5405372405372405,{}
67,128,128,qfc_untrained,state_overlap,qfc_all_to_all,100.0,True,0.5482295482295483,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01,0.1,False,0.5,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01,1.0,True,0.7186813186813187,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01,10.0,False,0.6953601953601953,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01,100.0,False,0.6953601953601953,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01,0.1,False,0.5,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01,1.0,True,0.6280830280830281,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01,10.0,False,0.6258852258852259,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01,100.0,False,0.6102564102564103,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,0.1,False,0.5,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,1.0,True,0.5330891330891331,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,10.0,False,0.5328449328449328,{}
67,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,100.0,False,0.5249084249084249,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,0.1,False,0.5,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,1.0,False,0.5085470085470085,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,10.0,False,0.5065934065934066,{}
67,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,100.0,True,0.5222222222222221,{}
79,128,128,raw,linear,linear,0.1,False,0.5079365079365079,{}
79,128,128,raw,linear,linear,1.0,False,0.5556776556776557,{}
79,128,128,raw,linear,linear,10.0,False,0.5241758241758242,{}
79,128,128,raw,linear,linear,100.0,False,0.5249084249084249,{}
79,128,128,raw,rbf,rbf_gamma_x0.5,0.1,False,0.5,"{""gamma"": 0.007150838195308568, ""gamma_multiplier"": 0.5}"
79,128,128,raw,rbf,rbf_gamma_x0.5,1.0,False,0.571062271062271,"{""gamma"": 0.007150838195308568, ""gamma_multiplier"": 0.5}"
79,128,128,raw,rbf,rbf_gamma_x0.5,10.0,False,0.571062271062271,"{""gamma"": 0.007150838195308568, ""gamma_multiplier"": 0.5}"
79,128,128,raw,rbf,rbf_gamma_x0.5,100.0,False,0.5393162393162394,"{""gamma"": 0.007150838195308568, ""gamma_multiplier"": 0.5}"
79,128,128,raw,rbf,rbf_gamma_x1,0.1,False,0.5,"{""gamma"": 0.014301676390617135, ""gamma_multiplier"": 1.0}"
79,128,128,raw,rbf,rbf_gamma_x1,1.0,False,0.586935286935287,"{""gamma"": 0.014301676390617135, ""gamma_multiplier"": 1.0}"
79,128,128,raw,rbf,rbf_gamma_x1,10.0,False,0.5628815628815629,"{""gamma"": 0.014301676390617135, ""gamma_multiplier"": 1.0}"
79,128,128,raw,rbf,rbf_gamma_x1,100.0,False,0.5393162393162394,"{""gamma"": 0.014301676390617135, ""gamma_multiplier"": 1.0}"
79,128,128,raw,rbf,rbf_gamma_x2,0.1,False,0.5,"{""gamma"": 0.02860335278123427, ""gamma_multiplier"": 2.0}"
79,128,128,raw,rbf,rbf_gamma_x2,1.0,False,0.5705738705738705,"{""gamma"": 0.02860335278123427, ""gamma_multiplier"": 2.0}"
79,128,128,raw,rbf,rbf_gamma_x2,10.0,False,0.5626373626373626,"{""gamma"": 0.02860335278123427, ""gamma_multiplier"": 2.0}"
79,128,128,raw,rbf,rbf_gamma_x2,100.0,False,0.5626373626373626,"{""gamma"": 0.02860335278123427, ""gamma_multiplier"": 2.0}"
79,128,128,raw,poly,poly_degree_2,0.1,False,0.5,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
79,128,128,raw,poly,poly_degree_2,1.0,False,0.5789987789987789,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
79,128,128,raw,poly,poly_degree_2,10.0,False,0.5631257631257631,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
79,128,128,raw,poly,poly_degree_2,100.0,False,0.5393162393162394,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
79,128,128,mlp_hidden,linear,linear,0.1,False,0.8199023199023199,{}
79,128,128,mlp_hidden,linear,linear,1.0,True,0.8432234432234432,{}
79,128,128,mlp_hidden,linear,linear,10.0,False,0.8275946275946275,{}
79,128,128,mlp_hidden,linear,linear,100.0,False,0.8196581196581196,{}
79,128,128,mlp_hidden,cosine,cosine,0.1,False,0.8199023199023199,{}
79,128,128,mlp_hidden,cosine,cosine,1.0,False,0.8432234432234432,{}
79,128,128,mlp_hidden,cosine,cosine,10.0,False,0.8275946275946275,{}
79,128,128,mlp_hidden,cosine,cosine,100.0,False,0.8196581196581196,{}
79,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,0.1,False,0.7975579975579976,"{""gamma"": 0.003357847655822938, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,1.0,False,0.8040293040293041,"{""gamma"": 0.003357847655822938, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,10.0,False,0.8275946275946275,"{""gamma"": 0.003357847655822938, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,100.0,False,0.8273504273504273,"{""gamma"": 0.003357847655822938, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x1,0.1,False,0.8124542124542125,"{""gamma"": 0.006715695311645876, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x1,1.0,False,0.8117216117216117,"{""gamma"": 0.006715695311645876, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x1,10.0,False,0.8273504273504273,"{""gamma"": 0.006715695311645876, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x1,100.0,False,0.8273504273504273,"{""gamma"": 0.006715695311645876, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x2,0.1,False,0.8122100122100122,"{""gamma"": 0.013431390623291751, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x2,1.0,False,0.8117216117216117,"{""gamma"": 0.013431390623291751, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x2,10.0,False,0.8273504273504273,"{""gamma"": 0.013431390623291751, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_hidden,rbf,rbf_gamma_x2,100.0,False,0.8352869352869352,"{""gamma"": 0.013431390623291751, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_logits,linear,linear,0.1,False,0.8357753357753357,{}
79,128,128,mlp_logits,linear,linear,1.0,False,0.8357753357753357,{}
79,128,128,mlp_logits,linear,linear,10.0,False,0.8357753357753357,{}
79,128,128,mlp_logits,linear,linear,100.0,False,0.8357753357753357,{}
79,128,128,mlp_logits,rbf,rbf_gamma_x0.5,0.1,False,0.828083028083028,"{""gamma"": 0.0053911402135702275, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_logits,rbf,rbf_gamma_x0.5,1.0,False,0.8275946275946275,"{""gamma"": 0.0053911402135702275, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_logits,rbf,rbf_gamma_x0.5,10.0,False,0.8275946275946275,"{""gamma"": 0.0053911402135702275, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_logits,rbf,rbf_gamma_x0.5,100.0,False,0.8275946275946275,"{""gamma"": 0.0053911402135702275, ""gamma_multiplier"": 0.5}"
79,128,128,mlp_logits,rbf,rbf_gamma_x1,0.1,False,0.8355311355311356,"{""gamma"": 0.010782280427140455, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x1,1.0,False,0.8275946275946275,"{""gamma"": 0.010782280427140455, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x1,10.0,False,0.8275946275946275,"{""gamma"": 0.010782280427140455, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x1,100.0,False,0.8196581196581196,"{""gamma"": 0.010782280427140455, ""gamma_multiplier"": 1.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x2,0.1,False,0.8275946275946275,"{""gamma"": 0.02156456085428091, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x2,1.0,False,0.8275946275946275,"{""gamma"": 0.02156456085428091, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x2,10.0,False,0.8275946275946275,"{""gamma"": 0.02156456085428091, ""gamma_multiplier"": 2.0}"
79,128,128,mlp_logits,rbf,rbf_gamma_x2,100.0,False,0.8196581196581196,"{""gamma"": 0.02156456085428091, ""gamma_multiplier"": 2.0}"
79,128,128,polynomial_interactions,linear,linear,0.1,False,0.5,{}
79,128,128,polynomial_interactions,linear,linear,1.0,False,0.5768009768009768,{}
79,128,128,polynomial_interactions,linear,linear,10.0,False,0.5854700854700855,{}
79,128,128,polynomial_interactions,linear,linear,100.0,False,0.5854700854700855,{}
79,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,0.1,False,0.5,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,1.0,False,0.5633699633699634,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,10.0,False,0.5876678876678877,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,100.0,False,0.5633699633699634,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x1_linear,0.1,False,0.5,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x1_linear,1.0,False,0.5708180708180708,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x1_linear,10.0,False,0.554945054945055,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x1_linear,100.0,False,0.553968253968254,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x2_linear,0.1,False,0.5,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x2_linear,1.0,False,0.5222222222222221,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x2_linear,10.0,False,0.4758241758241758,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
79,128,128,random_fourier,linear,rff_128_gamma_x2_linear,100.0,False,0.48351648351648346,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
79,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,0.1,False,0.5,"{""n_estimators"": 100}"
79,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,1.0,False,0.554945054945055,"{""n_estimators"": 100}"
79,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,10.0,False,0.554945054945055,"{""n_estimators"": 100}"
79,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,100.0,False,0.554945054945055,"{""n_estimators"": 100}"
79,128,128,qfc_trained,state_overlap,qfc_all_to_all,0.1,False,0.5,{}
79,128,128,qfc_trained,state_overlap,qfc_all_to_all,1.0,False,0.6244200244200244,{}
